du_an,price_VND,location,status,area,price_m2,toilet,room,doc,type,Số tầng,furnishing
Vinhomes Smart City,3.7,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,54.0,68.52,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,10.5,"Phường Thượng Đình, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",Đã bàn giao,96.0,109.38,2.0,2,Sổ hồng riêng,Chung cư,,
Vinhomes Smart City,4.3,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Chưa bàn giao,74.0,58.11,2.0,3,Hợp đồng mua bán,Chung cư,,Nội thất đầy đủ
,17.5,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,80.0,218.75,6.0,10,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
Chung cư Five Star Garden,4.83,"Số 2, Lại Yên, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",Đã bàn giao,71.0,68.03,2.0,2,Sổ hồng riêng,Chung cư,,
Chung cư Five Star Garden,5.5,"Số 2, Lại Yên, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",Đã bàn giao,77.0,71.43,2.0,2,Sổ hồng riêng,Chung cư,,
,3.26,"Phố Mai Động, Phường Mai Động, Quận Hoàng Mai, Hà Nội",Chưa bàn giao,70.0,46.57,,2,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất cao cấp
Chung cư B32 Đại Mỗ (Thăng Long City),4.968,", 70, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,108.0,46.0,2.0,3,Hợp đồng mua bán,Chung cư,,Nội thất đầy đủ
,7.35,"Đường Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Chưa bàn giao,56.0,131.25,6.0,8,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất đầy đủ
,4.79,"Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",Đã bàn giao,71.0,67.46,,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,11.9,"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,55.0,216.36,,10,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
Vinhomes Smart City,3.6,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,62.0,58.06,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,2.4,"8/3, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",Chưa bàn giao,65.0,36.92,,2,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất cao cấp
,1.85,"Phố Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",Đã bàn giao,60.0,30.83,2.0,3,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất đầy đủ
,0.75,"Phố Nguyễn Lương Bằng, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Đã bàn giao,55.0,13.64,2.0,2,1,Chung cư,,Nội thất đầy đủ
,0.75,"Đường Trường Chinh, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",Đã bàn giao,53.0,14.15,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,9.5,Lê Trọng Tấn,Đã bàn giao,155.0,61.29,2.0,3,1,Chung cư,,
Vinhomes Ocean Park Gia Lâm,3.1,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,70.0,44.29,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Khu đô thị Việt Hưng,2.567,"Đức Giang, Phường Đức Giang, Quận Long Biên, Hà Nội",Chưa bàn giao,78.0,32.92,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,20.0,"Đường Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội",Chưa bàn giao,60.0,333.33,6.0,6,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
Vinhomes Ocean Park Gia Lâm,3.1,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,70.0,44.29,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Ocean Park Gia Lâm,2.225,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,47.0,47.34,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Ocean Park Gia Lâm,2.2,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,47.0,46.81,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
HH2 Linh Đàm,2.37,"Hoàng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Đã bàn giao,56.0,42.32,,2,Hợp đồng mua bán,Chung cư,,
,17.5,"Phố Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",Đã bàn giao,94.0,186.17,,6,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,
,3.3,"Lý, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",Đã bàn giao,70.0,47.14,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,3.3,"5, Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,80.0,41.25,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Ocean Park Gia Lâm,2.5,"5, Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,60.0,41.67,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Ocean Park Gia Lâm,3.5,"Xã Đa Tốn, Kiêu Kỵ, Dương Xá và một phần thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",Đã bàn giao,80.0,43.75,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,3.1,"Xã Đa Tốn, Kiêu Kỵ, Dương Xá và một phần thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",Đã bàn giao,70.0,44.29,2.0,2,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
Vinhomes Ocean Park Gia Lâm,2.2,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,47.0,46.81,1.0,1,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
Vinhomes Ocean Park Gia Lâm,2.6,"Xã Đa Tốn, Kiêu Kỵ, Dương Xá và một phần thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",Đã bàn giao,60.0,43.33,1.0,2,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
Vinhomes Smart City,0.061,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Chưa bàn giao,80.5,0.7577630000000001,2.0,3,Hợp đồng mua bán,Chung cư,,Nội thất cao cấp
,1.39,"Phố Hoàng Ngân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Chưa bàn giao,42.0,33.1,1.0,1,Hợp đồng mua bán,"Căn hộ dịch vụ, mini",,Nội thất đầy đủ
Khu đô thị Vĩnh Hoàng,3.05,", Nguyễn Tam Trinh, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",Đã bàn giao,54.0,56.48,1.0,2,Sổ hồng riêng,Chung cư,,
Vinhomes Ocean Park Gia Lâm,2.28,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,47.0,48.51,1.0,1,Sổ hồng riêng,Chung cư,,
Vinhomes Ocean Park Gia Lâm,2.75,"5, Đường Trâu Quỳ, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,60.0,45.83,1.0,2,1,Chung cư,,
Vinhomes Ocean Park Gia Lâm,3.2,"5, Đường Trâu Quỳ, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,70.0,45.71,2.0,2,1,Chung cư,,
Vinhomes Ocean Park Gia Lâm,3.6,"5, Đường Trâu Quỳ, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,80.0,45.0,2.0,3,1,Chung cư,,
Momota -151A Nguyễn Đức Cảnh,3.98,"151, Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",Đã bàn giao,70.0,56.86,1.0,2,Sổ hồng riêng,Chung cư,,
Vinhomes Ocean Park Gia Lâm,4.35,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,80.0,54.38,2.0,3,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
,1.47,"Ngõ 135 Đội Cấn, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",Chưa bàn giao,40.0,36.75,1.0,1,Đang chờ sổ,"Căn hộ dịch vụ, mini",,
,3.65,"Nguyễn Công Trứ, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội",Chưa bàn giao,120.0,30.42,,4,Sổ hồng riêng,"Tập thể, cư xá",,Hoàn thiện cơ bản
,3.65,"Phố Phương Mai, Phường Phương Mai, Quận Đống Đa, Hà Nội",Chưa bàn giao,70.0,52.14,,3,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất cao cấp
,2.4,"Phố Hồ Văn Chương, Phường Văn Chương, Quận Đống Đa, Hà Nội",Chưa bàn giao,50.0,48.0,,2,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất cao cấp
,3.75,Núi Trúc,Đã bàn giao,55.0,68.18,2.0,2,1,Chung cư,,
,9.15,Núi Trúc,Đã bàn giao,120.0,76.25,2.0,3,1,Chung cư,,
Khu đô thị Trung Hòa Nhân Chính,8.0,"Nhân Chính, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",Đã bàn giao,160.0,50.0,3.0,5,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,7.8,", Mỹ Đình PLaza , Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Chưa bàn giao,104.0,75.0,,3,Sổ hồng riêng,Chung cư,,
,2.05,"Phố Ngụy Như Kon Tum, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Đã bàn giao,35.0,58.57,1.0,2,Sổ hồng riêng,"Tập thể, cư xá",,
Khu đô thị Mỹ Đình Sông Đà - Sudico,5.5,"Phạm Hùng, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,100.0,55.0,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,4.2,"Đường Tam Trinh, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",Chưa bàn giao,68.0,61.76,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,3.0,"Phố Nghĩa Tân, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",Đã bàn giao,83.0,36.14,,3,Sổ hồng riêng,"Tập thể, cư xá",,
The Manor - Hà Nội,12.5,"Mễ Trì, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,120.0,104.17,2.0,4,Sổ hồng riêng,Penthouse,,Nội thất đầy đủ
,1.95,"Phố Hàm Nghi, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",Chưa bàn giao,45.0,43.33,,2,Hợp đồng mua bán,"Căn hộ dịch vụ, mini",,
,5.775,"Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",Chưa bàn giao,86.0,67.15,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,2.9,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,68.0,42.65,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,15.0,"Cầu vượt Phú Đô, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",Chưa bàn giao,66.0,227.27,6.0,10,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,
Vinhomes Ocean Park Gia Lâm,3.1,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,70.0,44.29,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,19.2,"Phố Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",Chưa bàn giao,143.0,134.27,6.0,10,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
,17.8,"Phố Vương Thừa Vũ, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",Chưa bàn giao,70.0,254.29,6.0,10,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
,3.7,"Tòa CT2 Bắc Linh Đàm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Đã bàn giao,67.0,55.22,,3,Sổ hồng riêng,Chung cư,,
Vinhomes Ocean Park Gia Lâm,2.37,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,43.0,55.12,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,0.75,"V2.3512, Lê Trọng Tấn, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Chưa bàn giao,84.0,8.93,2.0,3,Hợp đồng mua bán,Chung cư,,Nội thất cao cấp
,2.98,"Đường Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,43.0,69.3,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,3.7,"b11c, Phố Mạc Thái Tổ, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",Đã bàn giao,60.0,61.67,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,8.35,"Phố Tạ Quang Bửu, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",Chưa bàn giao,40.0,208.75,6.0,8,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
Chung cư N09B1 Dịch Vọng,8.2,"Thành Thái, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Đã bàn giao,120.0,68.33,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,2.38,"S1.08, Vinhomes Ocean Park1, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",Đã bàn giao,43.0,55.35,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,2.6,"Phố Núi Trúc, Phường Giảng Võ, Quận Ba Đình, Hà Nội",Chưa bàn giao,45.0,57.78,1.0,2,Sổ hồng riêng,"Tập thể, cư xá",,Hoàn thiện cơ bản
,9.5,"Phố Nguyễn Lương Bằng, Phường Quang Trung, Quận Đống Đa, Hà Nội",Chưa bàn giao,124.0,76.61,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,5.8,"Tây Nam Linh Đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Đã bàn giao,96.5,60.1,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Dream Town,4.45,"Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,93.0,47.85,2.0,3,Sổ hồng riêng,Chung cư,,
Tràng An Complex,0.098,"Số 1, Phùng Chí Kiên, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",Chưa bàn giao,143.0,0.685314,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,2.38,"Phố Nguyễn Hữu Thọ, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Chưa bàn giao,40.0,59.5,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,4.8,"1511, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",Chưa bàn giao,70.0,68.57,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Smart City,5.0,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,76.0,65.79,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,0.0052,"Đường Lê Đức Thọ, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",Chưa bàn giao,80.0,0.065,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Ecohome 3,4.0,"Tân Xuân, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",Đã bàn giao,77.0,51.95,2.0,3,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
,1.72,"Ngõ 2 Đình Thôn, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Chưa bàn giao,50.0,34.4,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,1.55,"Ngõ 67 Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Chưa bàn giao,50.0,31.0,1.0,2,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất đầy đủ
,9.6,"Hoàng Đạo Thúy, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",Đã bàn giao,160.0,60.0,,3,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
Hạ Đình Tower,5.95,"Ngõ 85, Hạ Đình, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",Đã bàn giao,118.0,50.42,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Gemek Tower,3.55,"Lê Trọng Tấn, Xã An Khánh, Huyện Hoài Đức, Hà Nội",Đã bàn giao,72.0,49.31,2.0,2,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
,5.939,"Phố Tôn Quang Phiệt, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",Đã bàn giao,86.0,69.06,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,5.65,"906, Đặng Xuân Bảng , Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Đã bàn giao,113.0,50.0,2.0,3,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
,8.2,"Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",Chưa bàn giao,137.0,59.85,,3,Sổ hồng riêng,Chung cư,,
,2.25,"128, Ngõ Văn Hương, Phường Hàng Bột, Quận Đống Đa, Hà Nội",Đã bàn giao,70.0,32.14,2.0,2,Sổ hồng riêng,"Tập thể, cư xá",,
Vinhomes Smart City,5.65,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,80.0,70.62,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Khu Tập thể Quỳnh Mai,1.75,"Quỳnh Mai, Phường Quỳnh Mai, Quận Hai Bà Trưng, Hà Nội",Đã bàn giao,40.0,43.75,,1,Sổ hồng riêng,"Tập thể, cư xá",,
Chung cư NO-08 Giang Biên,3.2,"Giang Biên, Phường Giang Biên, Quận Long Biên, Hà Nội",Đã bàn giao,72.0,44.44,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,3.5,"Đường Lô 1 Đền Lừ 1, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",Chưa bàn giao,90.0,38.89,,3,Sổ hồng riêng,Chung cư,,
MIPEC Kiến Hưng (Mipec City View),3.45,"Kiến Hưng, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Đã bàn giao,70.0,49.29,,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,6.1,"Pho Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Đã bàn giao,31.0,196.77,,3,Sổ hồng riêng,Officetel,,
,4.4,"KĐT mới Tây Nam, Phường Cống Vị, Quận Ba Đình, Hà Nội",Chưa bàn giao,68.0,64.71,2.0,2,Hợp đồng mua bán,Chung cư,,
MHD Trung Văn,2.1,"Tố Hữu, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",Chưa bàn giao,72.0,29.17,2.0,3,Hợp đồng mua bán,Chung cư,,Bàn giao thô
,2.98,"Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,43.0,69.3,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,8.5,"34t, Phố Hoàng Đạo Thúy, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",Đã bàn giao,146.0,58.22,3.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Vinhomes Smart City,4.0,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,64.0,62.5,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Chung cư tập thể cơ khí 129 Nguyễn Trãi,1.95,"129, Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",Đã bàn giao,45.0,43.33,,2,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất đầy đủ
Khu đô thị mới Resco,4.65,"Phạm Văn Đồng, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",Đã bàn giao,101.0,46.04,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,0.38,", Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Chưa bàn giao,61.0,6.23,6.0,10,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Sun Grand City Ancora Residence,9.9,"Số 3, Lương Yên, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",Đã bàn giao,82.7,119.71,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Petrowaco - 97 Láng Hạ,0.102,"97-99, Đường Láng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",Chưa bàn giao,350.0,0.291428,5.0,5,Sổ hồng riêng,Penthouse,,Nội thất cao cấp
,4.2,"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",Chưa bàn giao,92.0,45.65,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,3.4,", Nguyễn Xiển, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Đã bàn giao,74.0,45.95,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,3.65,"Phố Ngô Viết Thụ, Phường Việt Hưng, Quận Long Biên, Hà Nội",Đã bàn giao,74.0,49.32,1.0,2,Đang chờ sổ,Chung cư,,
,4.6,"18, Đường Tam Trinh, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",Đã bàn giao,87.0,52.87,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,1.9,"Hoàng Đạo Thúy, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Đã bàn giao,40.0,47.5,,1,Hợp đồng mua bán,Chung cư,,Nội thất đầy đủ
,4.3,"Đường An Dương Vương, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",Đã bàn giao,77.0,55.84,2.0,2,Sổ hồng riêng,Chung cư,,
,4.99,"Phố Trần Quý Kiên, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Đã bàn giao,79.0,63.16,2.0,2,Sổ hồng riêng,Chung cư,,
,2.75,"Đường Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",Chưa bàn giao,60.0,45.83,1.0,3,Đang chờ sổ,"Tập thể, cư xá",,Nội thất cao cấp
,1.85,Khu đô thị Vinsmart city,Đã bàn giao,25.0,74.0,1.0,1,Đang chờ sổ,Chung cư,,
,2.6,"quốc lộ 32, Xã Tân Lập, Huyện Đan Phượng, Hà Nội",Chưa bàn giao,55.6,46.76,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Chung cư Đại Thanh,2.0,"Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Thanh Trì, Hà Nội, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",Đã bàn giao,60.0,33.33,2.0,2,Hợp đồng mua bán,Chung cư,,
Vinhomes Smart City,3.7,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,55.0,67.27,1.0,2,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
Vinhomes Smart City,3.5,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,54.0,64.81,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Chung cư Eco Lake View,5.3,"số 32, số 32 Đường Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Đã bàn giao,90.0,58.89,2.0,3,Sổ hồng riêng,Chung cư,,
,3.5,"Phố Hoàng Công, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Đã bàn giao,62.6,55.91,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,7.5,"Ngõ phố Tân mai, Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",Đã bàn giao,50.0,150.0,3.0,5,Sổ hồng riêng,Officetel,,Hoàn thiện cơ bản
Hồ Gươm Plaza,8.2,"Số 102-104, Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Đã bàn giao,141.0,58.16,2.0,3,Hợp đồng mua bán,Chung cư,,Nội thất cao cấp
,4.0,"toà B, Đường Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,47.0,85.11,1.0,1,Hợp đồng mua bán,Chung cư,,Hoàn thiện cơ bản
,2.5,"Khu Sakura Vinhomesmartcity, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Chưa bàn giao,31.5,79.37,1.0,1,Hợp đồng mua bán,Chung cư,,Hoàn thiện cơ bản
,6.8,"23, Duy Tân, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Đã bàn giao,72.6,93.66,3.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Khu Đô Thị Vinhomes Times City,22.0,"458, 458 Số 458 Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Đã bàn giao,200.0,110.0,,4,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,4.85,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",Chưa bàn giao,90.0,53.89,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,4.15,"Khu Đô Thị Xa La, Phường Phúc La, Quận Hà Đông, Hà Nội",Chưa bàn giao,84.0,49.4,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,2.3,"Vin ocean pack 1, Xã Đặng Xá, Huyện Gia Lâm, Hà Nội",Chưa bàn giao,36.0,63.89,1.0,1,Hợp đồng mua bán,Chung cư,,Nội thất cao cấp
,1.38,"Phố Mai Động, Phường Mai Động, Quận Hoàng Mai, Hà Nội",Chưa bàn giao,30.0,46.0,1.0,1,Hợp đồng mua bán,"Tập thể, cư xá",,Hoàn thiện cơ bản
