du_an,price_VND,location,status,area,price_m2,toilet,room,doc,type,Số tầng,furnishing
Chung cư 187 Tây Sơn,5.8,"187, 187 187 Tây Sơn, Phường Quang Trung, Đống Đa, Hà Nội, Phường Quang Trung, Quận Đống Đa, Hà Nội",Đã bàn giao,65.0,89.23,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,63.0,"9, Đường Nguyễn Khang, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Chưa bàn giao,190.0,331.58,6.0,10,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất đầy đủ
,6.68,"Phố Dương Khuê, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,125.0,53.44,3.0,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,3.0,"Phố Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",Đã bàn giao,70.0,42.86,2.0,2,Sổ hồng riêng,Chung cư,,
,3.98,"Phố Trần Đăng Ninh, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Chưa bàn giao,62.0,64.19,2.0,2,Sổ hồng riêng,Chung cư,,
,1.568,"Phố Hoàng Ngân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Chưa bàn giao,45.0,34.84,,1,Hợp đồng mua bán,Chung cư,,Nội thất cao cấp
,1.97,"KHƯƠNG HẠ, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Đã bàn giao,65.0,30.31,1.0,3,Hợp đồng mua bán,"Căn hộ dịch vụ, mini",,Nội thất đầy đủ
,0.9,"Đường Phạm Văn Đồng, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",Đã bàn giao,55.0,16.36,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,0.9,"Phố Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",Đã bàn giao,55.0,16.36,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,2.28,Đường Tây Mỗ,Đã bàn giao,34.0,67.06,,1,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,2.35,"Cầu vượt Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,30.0,78.33,,1,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,2.52,"Vin1, Khu Đô Thị, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",Chưa bàn giao,48.0,52.5,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,6.8,"Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",Đã bàn giao,100.0,68.0,2.0,3,Sổ hồng riêng,Chung cư,,
,2.98,"Phố Hoàng Công, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Đã bàn giao,63.0,47.3,2.0,2,Sổ hồng riêng,Chung cư,,
,6.7,"Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",Đã bàn giao,101.0,66.34,2.0,3,Đang chờ sổ,Chung cư,,
,4.95,"Đường Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Đã bàn giao,80.0,61.88,2.0,2,Hợp đồng mua bán,Chung cư,,Nội thất cao cấp
,2.23,"Đường Nguyễn Xiển, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",Đã bàn giao,45.0,49.56,,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,4.03,"Phố Thái Hà, Phường Láng Hạ, Quận Đống Đa, Hà Nội",Đã bàn giao,70.0,57.57,,2,Sổ hồng riêng,"Tập thể, cư xá",,
,4.55,"Phố Vĩnh Phúc, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",Đã bàn giao,70.0,65.0,2.0,2,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất cao cấp
Khu Đô Thị Vinhomes Times City,9.7,"458, 458 Số 458 Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Chưa bàn giao,108.0,89.81,2.0,3,Sổ hồng riêng,Chung cư,,
,0.75,"Đường Vũ Trọng Phụng, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Đã bàn giao,53.0,14.15,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,0.89,"Kim Đồng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",Đã bàn giao,55.0,16.18,2.0,2,1,Chung cư,,Nội thất đầy đủ
,0.9,"Đường Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",Đã bàn giao,55.0,16.36,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,0.9,"Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",Đã bàn giao,55.0,16.36,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,0.9,"Đường Phạm Hùng, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,55.0,16.36,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,0.9,"Đường Đại Cồ Việt, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",Chưa bàn giao,55.0,16.36,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,1.5,"Phố Nhật Tảo, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",Đã bàn giao,32.0,46.88,1.0,1,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
,1.9,"Đường Tân Xuân, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",Đã bàn giao,52.0,36.54,1.0,2,Hợp đồng mua bán,"Tập thể, cư xá",,Nội thất đầy đủ
,4.0,"Ngõ 5 Láng Hạ, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Đã bàn giao,70.0,57.14,2.0,2,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất cao cấp
,2.85,"Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",Đã bàn giao,55.0,51.82,1.0,2,Sổ hồng riêng,"Tập thể, cư xá",,
,2.3,"Phố Vĩnh Hồ, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",Chưa bàn giao,50.0,46.0,1.0,2,Sổ hồng riêng,"Tập thể, cư xá",,
,4.18,"Phố Nguyễn Hiền, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",Chưa bàn giao,75.0,55.73,2.0,2,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất cao cấp
,4.15,"Đường An Dương Vương, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",Đã bàn giao,76.0,54.61,2.0,2,Sổ hồng riêng,Chung cư,,
Chung cư Hemisco Xa La,3.55,"Xa La, Phường Phúc La, Quận Hà Đông, Hà Nội",Đã bàn giao,80.0,44.38,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,3.15,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,70.0,45.0,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,2.55,"Phố Vĩnh Hồ, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",Chưa bàn giao,45.0,56.67,1.0,2,Sổ hồng riêng,"Tập thể, cư xá",,
HH4 Linh Đàm,2.43,"Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Đã bàn giao,56.0,43.39,,2,Hợp đồng mua bán,Chung cư,,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,3.75,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,80.0,46.88,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,1.65,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,31.0,53.23,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Khu đô thị mới Xa La,2.18,"Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội",Đã bàn giao,53.0,41.13,1.0,2,Hợp đồng mua bán,Chung cư,,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,2.65,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,59.0,44.92,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,2.23,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,47.0,47.45,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,2.59,"Ngõ Thổ Quan, Phường Thổ Quan, Quận Đống Đa, Hà Nội",Chưa bàn giao,55.0,47.09,1.0,2,Sổ hồng riêng,"Tập thể, cư xá",,
"Chung cư Khu 7,2 hecta Vĩnh Phúc Ba Đình Hà Nội",4.59,"Vĩnh Phúc, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",Đã bàn giao,70.0,65.57,2.0,2,Sổ hồng riêng,Chung cư,,
,2.78,"Phố Vĩnh Hồ, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",Chưa bàn giao,55.0,50.55,1.0,3,Sổ hồng riêng,"Tập thể, cư xá",,
Sakura Tower,7.0,"47, Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",Đã bàn giao,98.0,71.43,,3,Sổ hồng riêng,Chung cư,,
A10-A14 Nam Trung Yên,5.55,"Lô A10-A14, Yên Hòa, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Đã bàn giao,62.0,89.52,,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,2.5,"Phố Vĩnh Hồ, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",Chưa bàn giao,55.0,45.45,1.0,1,Sổ hồng riêng,"Tập thể, cư xá",,
Chung cư 187 Tây Sơn,5.15,"187, Tây Sơn, Phường Quang Trung, Quận Đống Đa, Hà Nội",Đã bàn giao,65.7,78.39,,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Khu tập thể Vĩnh Hồ,2.5,"Thịnh Quang, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",Chưa bàn giao,60.0,41.67,1.0,2,Sổ hồng riêng,"Tập thể, cư xá",,
HH2 - Bắc Hà,6.18,"Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,105.0,58.86,2.0,3,Sổ hồng riêng,Chung cư,,
Vinhomes Ocean Park Gia Lâm,3.1,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,70.0,44.29,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Chung cư Vườn Xuân - 71 Nguyễn Chí Thanh,5.68,"71, Nguyễn Chí Thanh, Phường Láng Hạ, Quận Đống Đa, Hà Nội",Đã bàn giao,76.1,74.64,,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,4.38,"Phố Hồ Đắc Di, Phường Nam Đồng, Quận Đống Đa, Hà Nội",Đã bàn giao,128.0,34.22,2.0,3,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,2.75,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,60.0,45.83,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,2.45,"Phố Hồng Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",Chưa bàn giao,45.0,54.44,,1,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất đầy đủ
,3.6,"Trần Thủ Độ, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",Đã bàn giao,78.0,46.15,2.0,3,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
,16.67,"Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",Đã bàn giao,183.0,91.09,2.0,3,Hợp đồng mua bán,Chung cư,,
HH1 Linh Đàm,2.49,"Đường Linh Đường, Phường Hoàng Liệt, Hoàng Mai, Hà Nội, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Đã bàn giao,57.0,43.68,,2,Hợp đồng mua bán,Chung cư,,Nội thất đầy đủ
,6.68,"FLC Landmark, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,124.0,53.87,2.0,3,Sổ hồng riêng,Chung cư,,
Khu đô thị mới Phùng Khoang,3.9,"Tố Hữu, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",Đã bàn giao,94.0,41.49,2.0,2,Sổ hồng riêng,Chung cư,,
Vinhomes Ocean Park Gia Lâm,2.65,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,60.0,44.17,1.0,2,1,Chung cư,,
Vinhomes Ocean Park Gia Lâm,1.6,"Xã Đa Tốn, Kiêu Kỵ, Dương Xá và một phần thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",Đã bàn giao,31.0,51.61,1.0,1,Sổ hồng riêng,Chung cư,,
Vinhomes Ocean Park Gia Lâm,2.2,"Xã Đa Tốn, Kiêu Kỵ, Dương Xá và một phần thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",Đã bàn giao,47.0,46.81,1.0,1,1,Chung cư,,
Vinhomes Ocean Park Gia Lâm,3.05,"Xã Đa Tốn, Kiêu Kỵ, Dương Xá và một phần thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",Đã bàn giao,70.0,43.57,2.0,2,Sổ hồng riêng,Chung cư,,
Vinhomes Ocean Park Gia Lâm,3.5,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,80.0,43.75,2.0,3,Sổ hồng riêng,Chung cư,,
An Lạc - Phùng Khoang,3.9,"Phùng Khoang, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,98.0,39.8,2.0,2,Sổ hồng riêng,Chung cư,,
,2.45,"Phố Vũ Thạnh, Phường Cát Linh, Quận Đống Đa, Hà Nội",Chưa bàn giao,45.0,54.44,1.0,2,Sổ hồng riêng,"Tập thể, cư xá",,
,1.98,"Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Đã bàn giao,52.0,38.08,1.0,2,Hợp đồng mua bán,"Căn hộ dịch vụ, mini",,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,2.9,"5, Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,70.0,41.43,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Ocean Park Gia Lâm,2.1,"5, Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,47.0,44.68,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Ocean Park Gia Lâm,3.4,"5, Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,80.0,42.5,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Ocean Park Gia Lâm,2.5,"5, Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,60.0,41.67,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Ocean Park Gia Lâm,1.55,"5, Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,31.0,50.0,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,4.7,"Phố Nghĩa Tân, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",Đã bàn giao,70.0,67.14,1.0,2,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất đầy đủ
Khu đô thị Mỹ Đình I,0.069,"Đường Hàm Nghi, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Chưa bàn giao,128.0,0.539062,3.0,4,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,3.2,"Phố Thành Trung, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Chưa bàn giao,75.1,42.61,2.0,2,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
,3.55,"Phố Bạch Mai, Phường Cầu Dền, Quận Hai Bà Trưng, Hà Nội",Đã bàn giao,68.0,52.21,2.0,2,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
,2.76,"Phố Thanh Nhàn, Phường Quỳnh Lôi, Quận Hai Bà Trưng, Hà Nội",Đã bàn giao,60.0,46.0,1.0,2,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất cao cấp
,3.0,"Phố Thanh Nhàn, Phường Quỳnh Lôi, Quận Hai Bà Trưng, Hà Nội",Đã bàn giao,65.0,46.15,2.0,2,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất cao cấp
,2.45,"Phố Lê Gia Đỉnh, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội",Chưa bàn giao,60.0,40.83,1.0,2,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất cao cấp
,4.18,"Ngõ 318 Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Thành phố Hà Nội, 11020, Việt Nam, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",Đã bàn giao,75.0,55.73,2.0,2,Sổ hồng riêng,"Tập thể, cư xá",,
,4.55,"phố Trương hán Siêu , Phường Hàng Bài, Quận Hoàn Kiếm, Hà Nội",Đã bàn giao,70.0,65.0,,2,Sổ hồng riêng,"Tập thể, cư xá",,
,1.5,"Phố Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",Chưa bàn giao,45.0,33.33,1.0,2,Sổ hồng riêng,"Tập thể, cư xá",,
Vinhomes Ocean Park Gia Lâm,2.7,"Xã Đa Tốn, Kiêu Kỵ, Dương Xá và một phần thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",Đã bàn giao,60.0,45.0,1.0,2,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
Vinhomes Ocean Park Gia Lâm,2.3,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,47.0,48.94,1.0,1,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
Khu đô thị Mỹ Đình I,5.5,"Hàm Nghi, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,110.0,50.0,3.0,3,Sổ hồng riêng,Chung cư,,
Vinhomes Smart City,2.88,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,43.0,66.98,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,2.22,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,47.0,47.23,1.0,1,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
An Lạc - Nam La Khê,3.98,"368, Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",Đã bàn giao,105.0,37.9,2.0,3,Sổ hồng riêng,Chung cư,,
Vinhomes Ocean Park Gia Lâm,2.6,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,60.0,43.33,1.0,2,Sổ hồng riêng,Chung cư,,
,1.6,"Phố Hoàng Ngân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Chưa bàn giao,42.0,38.1,1.0,1,Hợp đồng mua bán,Chung cư,,
Vinhomes Ocean Park Gia Lâm,2.75,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,60.0,45.83,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Ocean Park Gia Lâm,3.0,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,68.0,44.12,2.0,2,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
Ruby CT3 (Ruby City Long Biên),2.35,"Phúc Lợi, Phường Giang Biên, Quận Long Biên, Hà Nội",Đã bàn giao,48.0,48.96,2.0,2,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
,4.3,"Phố Chu Văn An, Phường Yết Kiêu, Quận Hà Đông, Hà Nội",Đã bàn giao,68.0,63.24,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,5.65,"Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",Đã bàn giao,76.0,74.34,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,1.47,"Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",Đã bàn giao,33.0,44.55,1.0,1,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
,1.98,"Đường Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội",Đã bàn giao,52.0,38.08,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,2.45,"Phố Hoàng Công, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Đã bàn giao,45.0,54.44,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,1.88,"Phố Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Đã bàn giao,54.0,34.81,1.0,2,Hợp đồng mua bán,Chung cư,,
,1.97,"Cầu Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",Đã bàn giao,65.0,30.31,1.0,3,Hợp đồng mua bán,Chung cư,,
,4.7,"1, Xã Cổ Loa, Huyện Đông Anh, Hà Nội",Đã bàn giao,46.0,102.17,,1,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Dream Center Home - 282 Nguyễn Huy Tưởng,3.65,"282, Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",Đã bàn giao,72.0,50.69,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,1.89,"Phố Khương Hạ, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",Đã bàn giao,56.0,33.75,1.0,2,Hợp đồng mua bán,Chung cư,,
,2.2,"Phố Hoàng Đạo Thành, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",Đã bàn giao,60.0,36.67,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,5.6,An Dương Vương,Chưa bàn giao,100.0,56.0,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,4.05,Đường Võ Chí Công,Chưa bàn giao,76.0,53.29,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,2.89,"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,43.0,67.21,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Rice City Sông Hồng,3.3,"Lô đất A1-05, Gia Quất, Phường Thượng Thanh, Quận Long Biên, Hà Nội",Đã bàn giao,68.0,48.53,2.0,2,Sổ hồng riêng,Chung cư,,
Ruby CT3 (Ruby City Long Biên),3.15,"Phúc Lợi, Phường Giang Biên, Quận Long Biên, Hà Nội",Đã bàn giao,70.0,45.0,2.0,3,Sổ hồng riêng,Chung cư,,
,1.82,"Phố An Trạch, Phường Cát Linh, Quận Đống Đa, Hà Nội",Chưa bàn giao,50.0,36.4,2.0,2,Hợp đồng mua bán,"Căn hộ dịch vụ, mini",,Nội thất đầy đủ
,1.89,"Thái Hà, Phường Quang Trung, Quận Đống Đa, Hà Nội",Đã bàn giao,52.0,36.35,1.0,2,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất đầy đủ
Thành phố Giao Lưu,4.38,"Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",Đã bàn giao,80.0,54.75,,3,Sổ hồng riêng,Chung cư,,
,2.3,"CT12C, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Đã bàn giao,45.0,51.11,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,4.28,"Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",Chưa bàn giao,120.0,35.67,3.0,3,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất cao cấp
,3.98,"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",Chưa bàn giao,75.0,53.07,,2,Sổ hồng riêng,Chung cư,,
Vinhomes Cổ Loa,4.6,"Đường Cổ Loa, Xã Đông Hội, Phường Đông Anh, Hà Nội",Chưa bàn giao,45.8,100.44,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,2.88,"Phố Vĩnh Hồ, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",Đã bàn giao,40.0,72.0,1.0,1,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất đầy đủ
Usilk City,4.28,"Lê Văn Lương, Phường La Khê, Quận Hà Đông, Hà Nội",Đã bàn giao,80.0,53.5,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,2.66,"Phố Vĩnh Hồ, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",Chưa bàn giao,50.0,53.2,1.0,1,Sổ hồng riêng,"Tập thể, cư xá",,Hoàn thiện cơ bản
,3.7,"Phố Hương Viên, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội",Đã bàn giao,83.0,44.58,,2,Sổ hồng riêng,"Tập thể, cư xá",,
Ecohome Phúc Lợi,2.5,"Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",Đã bàn giao,46.0,54.35,1.0,2,Hợp đồng mua bán,Chung cư,,Hoàn thiện cơ bản
,0.995,"Phố Vĩnh Phúc, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",Đã bàn giao,40.0,24.88,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,5.2,"Đường Mỹ Đình 2, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Chưa bàn giao,99.0,52.53,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,0.962,"Đường Nguyễn Chí Thanh, Phường Láng Hạ, Quận Đống Đa, Hà Nội",Đã bàn giao,56.0,17.18,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,0.0999989999999999,"275 Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",Chưa bàn giao,132.0,0.757575,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,3.3,"Phố Hồng Phúc, Phường Nguyễn Trung Trực, Quận Ba Đình, Hà Nội",Chưa bàn giao,25.0,132.0,2.0,3,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,3.6,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,80.0,45.0,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
