du_an,price_VND,status,area,price_m2,toilet,room,doc,type,Số tầng,furnishing,category,Đường,Phường,Quận
,3.8,,40.0,95.0,3.0,5.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,,
,6.7,,46.0,145.65,4.0,5.0,Đã có sổ,"nhà mặt phố, mặt tiền",5.0,Nội thất đầy đủ,NhaDat,,,
,5.95,,39.0,152.56,0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Khương Trung,Quận Thanh Xuân
,3.8,,35.0,108.57,3.0,4.0,Đã có sổ,"nhà mặt phố, mặt tiền",5.0,Nội thất đầy đủ,NhaDat,,,
,3.25,,35.0,92.86,3.0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,NhaDat,Đường Ven Sông Hữu Hoà,,
,4.95,,23.0,215.22,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Ngọc Hà,Quận Ba Đình
Khu Tập Thể Quỳnh Mai,3.35,,35.3,94.9,2.0,2.0,Đã có sổ,"nhà ngõ, hẻm",1.0,Nội thất đầy đủ,NhaDat,,Phường Quỳnh Mai,Quận Hai Bà Trưng
,2.5,,30.0,83.33,3.0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",4.0,Nội thất đầy đủ,NhaDat,,Phường Đồng Mai,Quận Hà Đông
,7.0,,40.0,175.0,4.0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",5.0,Không rõ,NhaDat,,Phường Minh Khai,Quận Hai Bà Trưng
,1.85,,24.0,77.08,0,2.0,Sổ chung / công chứng vi bằng,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Vĩnh Hưng,Quận Hoàng Mai
,7.0,,40.0,175.0,0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất cao cấp,NhaDat,Đường Cầu Giấy,Phường Quan Hoa,Quận Cầu Giấy
,2.8,,40.0,70.0,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,,
,1.5,,34.0,44.12,3.0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",3.0,Nội thất đầy đủ,NhaDat,,,
,2.45,,14.0,175.0,2.0,2.0,Đã có sổ,"nhà ngõ, hẻm",2.0,Nội thất đầy đủ,NhaDat,,Phường Quỳnh Mai,Quận Hai Bà Trưng
,7.35,,32.0,229.69,0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,,Phường Quan Hoa,Quận Cầu Giấy
,5.95,,24.0,247.92,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Ô Chợ Dừa,Quận Đống Đa
,4.95,,25.0,198.0,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Đồng Tâm,Quận Hai Bà Trưng
,3.2,,30.0,106.67,0,5.0,Đã có sổ,nhà phố liền kề,0,Không rõ,NhaDat,,Phường Biên Giang,Quận Hà Đông
,6.15,,30.0,205.0,3.0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Không rõ,NhaDat,Đường Hoàng Hoa Thám,Phường Ngọc Hà,Quận Ba Đình
,9.5,,52.0,182.69,5.0,6.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Hoàn thiện cơ bản,NhaDat,,Phường Phương Liên,Quận Đống Đa
,4.2,,30.0,140.0,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,Đường Cầu Giấy,Phường Quan Hoa,Quận Cầu Giấy
,4.4,,35.0,125.71,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Nội thất đầy đủ,NhaDat,Đường Nguyễn Khoái,Phường Thanh Trì,Quận Hoàng Mai
,10.8,,44.0,245.45,6.0,6.0,Đã có sổ,"nhà mặt phố, mặt tiền",7.0,Không rõ,NhaDat,,Phường Nhân Chính,Quận Thanh Xuân
,4.9,,35.0,140.0,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,Đường Thụy Phương,Phường Thụy Phương,Quận Bắc Từ Liêm
,4.95,,31.0,159.68,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản,NhaDat,Đường Thanh Lãm,Phường Phú Lãm,Quận Hà Đông
,2.4,,33.0,72.73,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,,
,5.2,,40.0,130.0,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất đầy đủ,NhaDat,,,
,3.75,,20.0,187.5,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất cao cấp,NhaDat,Đường Trần Khát Chân,Phường Thanh Lương,Quận Hai Bà Trưng
,15.0,,41.0,365.85,0,6.0,Đã có sổ,"nhà mặt phố, mặt tiền",0,Không rõ,NhaDat,,Phường Hoàng Văn Thụ,Quận Hoàng Mai
,7.99,,35.0,228.29,4.0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",5.0,Nội thất cao cấp,NhaDat,,Phường Yên Hoà,Quận Cầu Giấy
,8.0,,30.0,266.67,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Yên Hoà,Quận Cầu Giấy
,7.15,,45.0,158.89,0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Không rõ,NhaDat,Đường Phú Minh,Phường Minh Khai,Quận Bắc Từ Liêm
,11.6,,53.0,218.87,0,6.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Không rõ,NhaDat,,Phường Khương Mai,Quận Thanh Xuân
,9.0,,50.0,180.0,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất cao cấp,NhaDat,,Phường Đội Cấn,Quận Ba Đình
,9.0,,50.0,180.0,4.0,6.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất cao cấp,NhaDat,Đường Hoàng Quốc Việt,Phường Nghĩa Đô,Quận Cầu Giấy
,2.35,,10.0,235.0,2.0,2.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất cao cấp,NhaDat,,Phường Kim Mã,Quận Ba Đình
,8.0,,40.0,200.0,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất cao cấp,NhaDat,Đường Cầu Giấy,Phường Quan Hoa,Quận Cầu Giấy
,3.5,,40.0,87.5,0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,,
,7.1,,53.0,133.96,2.0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",3.0,Nội thất cao cấp,NhaDat,,Phường Phú Lương,Quận Hà Đông
,5.4,,31.0,174.19,0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Lĩnh Nam,Quận Hoàng Mai
,7.75,,40.0,193.75,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất đầy đủ,NhaDat,Đường Thanh Bình,Phường Mộ Lao,Quận Hà Đông
,2.618,,31.0,84.45,2.0,3.0,Đã có sổ,nhà phố liền kề,3.0,Hoàn thiện cơ bản,NhaDat,,,
,4.8,,18.0,266.67,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất cao cấp,NhaDat,Đường Phó Đức Chính,Phường Trúc Bạch,Quận Ba Đình
,2.65,,30.0,88.33,0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,,,
,14.8,,60.0,246.67,3.0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Nội thất đầy đủ,NhaDat,,Phường Hàng Bột,Quận Đống Đa
,4.83,,31.0,155.81,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,,Phường Lĩnh Nam,Quận Hoàng Mai
,13.95,,30.0,465.0,3.0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",6.0,Hoàn thiện cơ bản,NhaDat,Đường Lê Đức Thọ,Phường Mỹ Đình 2,Quận Nam Từ Liêm
,5.45,,38.0,143.42,0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Kiến Hưng,Quận Hà Đông
,9.5,,45.0,211.11,5.0,6.0,Đã có sổ,"nhà mặt phố, mặt tiền",5.0,Không rõ,NhaDat,,Phường Nhân Chính,Quận Thanh Xuân
,5.2,,35.0,148.57,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Thạch Bàn,Quận Long Biên
,4.3,,30.0,143.33,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,NhaDat,Đường Phúc Lợi,Phường Phúc Lợi,Quận Long Biên
,3.5,,30.0,116.67,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Biên Giang,Quận Hà Đông
,6.0,,45.0,133.33,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Trương Định,Phường Trương Định,Quận Hai Bà Trưng
,13.3,,45.0,295.56,3.0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Nội thất đầy đủ,NhaDat,,Phường Trung Liệt,Quận Đống Đa
,1.55,,26.0,59.62,2.0,2.0,Đang chờ sổ,"nhà ngõ, hẻm",2.0,Hoàn thiện cơ bản,NhaDat,Đường Nguyễn Trãi,Phường Thanh Xuân Nam,Quận Thanh Xuân
,3.6,,33.0,109.09,0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,Đường Lê Trọng Tấn,Phường Dương Nội,Quận Hà Đông
,9.15,,40.0,228.75,5.0,6.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất cao cấp,NhaDat,,Phường Khương Trung,Quận Thanh Xuân
,5.85,,32.0,182.81,0,3.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Hoàn thiện cơ bản,NhaDat,,Phường Long Biên,Quận Long Biên
,4.55,,14.0,325.0,1.0,1.0,Đã có sổ,"nhà mặt phố, mặt tiền",1.0,Nội thất đầy đủ,NhaDat,,Phường Hàng Bông,Quận Hoàn Kiếm
,8.5,,66.0,128.79,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",3.0,Nội thất cao cấp,NhaDat,,Phường Ngọc Khánh,Quận Ba Đình
,3.2,,40.0,80.0,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,,
,3.7,,34.0,108.82,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản,NhaDat,,,
,6.65,,38.0,175.0,0,4.0,Đã có sổ,"nhà mặt phố, mặt tiền",0,Không rõ,NhaDat,Đường Ngọc Thụy,Phường Ngọc Thụy,Quận Long Biên
,6.5,,35.0,185.71,0,4.0,Đã có sổ,"nhà mặt phố, mặt tiền",0,Nội thất đầy đủ,NhaDat,Đường Ngọc Thụy,Phường Ngọc Thụy,Quận Long Biên
,4.5,,30.0,150.0,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,NhaDat,,Phường Phúc Lợi,Quận Long Biên
,5.1,,35.0,145.71,0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",0,Không rõ,NhaDat,,Phường Thượng Thanh,Quận Long Biên
,3.5,,18.0,194.44,2.0,3.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất đầy đủ,NhaDat,Đường Hoàng Quốc Việt,Phường Nghĩa Đô,Quận Cầu Giấy
,3.5,,60.0,58.33,0,3.0,Đã có sổ,"nhà ngõ, hẻm",3.0,Hoàn thiện cơ bản,NhaDat,,,
,2.7,,33.0,81.82,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản,NhaDat,,,
,3.0,,31.0,96.77,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Không rõ,NhaDat,,,
,4.0,,38.0,105.26,4.0,4.0,Đã có sổ,"nhà mặt phố, mặt tiền",5.0,Hoàn thiện cơ bản,NhaDat,,,
,2.9,,50.0,58.0,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",3.0,Hoàn thiện cơ bản,NhaDat,,,
,12.0,,58.0,206.9,0,8.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Ngọc Khánh,Quận Ba Đình
,5.96,,38.0,156.84,2.0,3.0,Đã có sổ,"nhà ngõ, hẻm",2.0,Hoàn thiện cơ bản,NhaDat,,Phường Đồng Tâm,Quận Hai Bà Trưng
,2.3,,38.0,60.53,0,3.0,Đã có sổ,nhà phố liền kề,3.0,Không rõ,NhaDat,,,
,4.3,,20.0,215.0,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Không rõ,NhaDat,,Phường Vĩnh Tuy,Quận Hai Bà Trưng
,7.8,,41.0,190.24,4.0,4.0,Đã có sổ,"nhà mặt phố, mặt tiền",5.0,Không rõ,NhaDat,,Phường Khương Đình,Quận Thanh Xuân
,7.95,,38.0,209.21,2.0,3.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,NhaDat,,Phường Thạch Bàn,Quận Long Biên
,11.0,,60.0,183.33,0,4.0,Đã có sổ,nhà phố liền kề,0,Không rõ,NhaDat,Đường Thụy Khuê,Phường Thụy Khuê,Quận Tây Hồ
,4.85,,45.0,107.78,0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Ngọc Lâm,Quận Long Biên
,7.15,,40.0,178.75,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Không rõ,NhaDat,Đường Nguyễn Văn Linh,Phường Thạch Bàn,Quận Long Biên
,7.5,,47.0,159.57,0,2.0,Đã có sổ,"nhà mặt phố, mặt tiền",2.0,Nội thất đầy đủ,NhaDat,Đường Vạn Phúc,Phường Vạn Phúc,Quận Hà Đông
,4.2,,42.0,100.0,5.0,5.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Không rõ,NhaDat,,,
,12.0,,58.0,206.9,0,8.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Kim Mã,Quận Ba Đình
,8.5,,40.0,212.5,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,,Phường Nhân Chính,Quận Thanh Xuân
,5.2,,40.0,130.0,0,3.0,Đã có sổ,"nhà ngõ, hẻm",3.0,Nội thất cao cấp,NhaDat,,Phường Minh Khai,Quận Hai Bà Trưng
,12.5,,50.0,250.0,4.0,4.0,Đã có sổ,"nhà mặt phố, mặt tiền",4.0,Nội thất đầy đủ,NhaDat,,Phường Thạch Bàn,Quận Long Biên
,8.31,,38.0,218.68,3.0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Nội thất cao cấp,NhaDat,,Phường Khương Trung,Quận Thanh Xuân
,3.1,,45.0,68.89,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",3.0,Nội thất đầy đủ,NhaDat,,,
,3.12,,32.0,97.5,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản,NhaDat,Đường Nhân Huệ,Phường Đồng Mai,Quận Hà Đông
,5.5,,45.0,122.22,0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất đầy đủ,NhaDat,Đường Thanh Lãm,Phường Phú Lãm,Quận Hà Đông
,3.26,,50.0,65.2,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",3.0,Không rõ,NhaDat,,,
,5.5,,40.0,137.5,5.0,6.0,Đã có sổ,"nhà ngõ, hẻm",0,Hoàn thiện cơ bản,NhaDat,,Phường Tây Tựu,Quận Bắc Từ Liêm
,9.48,,50.0,189.6,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",3.0,Nội thất cao cấp,NhaDat,,Phường Kim Giang,Quận Thanh Xuân
,4.5,,30.1,149.5,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản,NhaDat,,Phường Yên Nghĩa,Quận Hà Đông
,8.5,,40.0,212.5,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,,Phường Nhân Chính,Quận Thanh Xuân
,6.2,,30.1,205.98,4.0,5.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Hàng Bột,Quận Đống Đa
,5.75,,23.0,250.0,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất cao cấp,NhaDat,,Phường Quang Trung,Quận Đống Đa
,3.5,,58.0,60.34,4.0,6.0,Đã có sổ,"nhà mặt phố, mặt tiền",5.0,Hoàn thiện cơ bản,NhaDat,,,
,3.95,,32.0,123.44,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Không rõ,NhaDat,,Phường Thanh Trì,Quận Hoàng Mai
,3.5,,32.0,109.38,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",3.0,Hoàn thiện cơ bản,NhaDat,Đường Thanh Lãm,Phường Phú Lãm,Quận Hà Đông
,8.0,,40.0,200.0,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất cao cấp,NhaDat,,Phường Khương Trung,Quận Thanh Xuân
,8.5,,40.0,212.5,3.0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,Đường Nguyễn Trãi,Phường Thanh Xuân Nam,Quận Thanh Xuân
,10.0,,58.0,172.41,6.0,10.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất cao cấp,NhaDat,Đường Mỹ Đình,Phường Mỹ Đình 1,Quận Nam Từ Liêm
,5.15,,35.0,147.14,4.0,6.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,Đường Tây Tựu,Phường Tây Tựu,Quận Bắc Từ Liêm
,3.7,,30.0,123.33,3.0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản,NhaDat,,,
,8.3,,45.0,184.44,6.0,8.0,Đã có sổ,"nhà mặt phố, mặt tiền",6.0,Nội thất cao cấp,NhaDat,,,
,6.9,,40.0,172.5,5.0,4.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất đầy đủ,NhaDat,,Phường Nghĩa Đô,Quận Cầu Giấy
,3.35,,47.0,71.28,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Hoàn thiện cơ bản,NhaDat,,,
,9.5,,40.0,237.5,0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,,Phường Bồ Đề,Quận Long Biên
,6.2,,43.0,144.19,0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Minh Khai,Quận Hai Bà Trưng
,11.8,,60.0,196.67,5.0,4.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất cao cấp,NhaDat,Đường Phú Diễn,Phường Phú Diễn,Quận Bắc Từ Liêm
,7.25,,51.0,142.16,1.0,2.0,Đã có sổ,"nhà ngõ, hẻm",2.0,Nội thất đầy đủ,NhaDat,,Phường Hoàng Văn Thụ,Quận Hoàng Mai
,4.5,,46.0,97.83,0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Đê tả Sông Hồng,,
,6.3,,36.0,175.0,0,5.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,Đường Kim Giang,,
,6.0,,49.0,122.45,0,6.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Xuân Phương,Quận Nam Từ Liêm
,4.8,,25.0,192.0,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,Đường Văn Cao,Phường Liễu Giai,Quận Ba Đình
,5.7,,33.0,172.73,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Phúc Diễn,Quận Bắc Từ Liêm
,6.5,,36.0,180.56,0,4.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Không rõ,NhaDat,Đường Xuân La,Phường Xuân La,Quận Tây Hồ
,4.79,,28.0,171.07,5.0,3.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất đầy đủ,NhaDat,Đường Giáp Bát,Phường Giáp Bát,Quận Hoàng Mai
,7.4,,35.0,211.43,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Cống Vị,Quận Ba Đình
,8.28,,45.0,184.0,0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",0,Không rõ,NhaDat,,Phường Minh Khai,Quận Hai Bà Trưng
,2.6,,35.0,74.29,0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản,NhaDat,,Phường Biên Giang,Quận Hà Đông
,5.95,,50.0,119.0,0,6.0,Đã có sổ,"nhà mặt phố, mặt tiền",0,Không rõ,NhaDat,Đường Đại Cát,Phường Liên Mạc,Quận Bắc Từ Liêm
,3.62,,35.0,103.43,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,NhaDat,,,
,7.5,,60.0,125.0,0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất cao cấp,NhaDat,Đường Láng,Phường Ngã Tư Sở,Quận Đống Đa
,3.1,,60.0,51.67,3.0,4.0,Đã có sổ,"nhà ngõ, hẻm",1.0,Hoàn thiện cơ bản,NhaDat,,,
,3.95,,33.0,119.7,0,5.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Yên Nghĩa,Phường Yên Nghĩa,Quận Hà Đông
,10.0,,45.0,222.22,5.0,5.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất cao cấp,NhaDat,Đường Trần Duy Hưng,Phường Trung Hoà,Quận Cầu Giấy
,10.9,,71.0,153.52,0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Không rõ,NhaDat,Đường Lạc Long Quân,Phường Nghĩa Đô,Quận Cầu Giấy
,16.5,,52.0,317.31,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",3.0,Nội thất đầy đủ,NhaDat,Đường Hoàng Quốc Việt,Phường Nghĩa Đô,Quận Cầu Giấy
,8.6,,48.0,179.17,6.0,9.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,Đường Mỹ Đình,Phường Mỹ Đình 2,Quận Nam Từ Liêm
,9.4,,45.0,208.89,0,10.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất đầy đủ,NhaDat,,Phường Hoàng Văn Thụ,Quận Hoàng Mai
,9.0,,41.0,219.51,4.0,4.0,Đã có sổ,"nhà mặt phố, mặt tiền",4.0,Nội thất cao cấp,NhaDat,Đường Trần Khát Chân,Phường Thanh Lương,Quận Hai Bà Trưng
,4.95,,31.0,159.68,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,Đường La Phù,,
,5.7,,30.0,190.0,0,3.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Không rõ,NhaDat,,Phường Thịnh Quang,Quận Đống Đa
,7.5,,38.0,197.37,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Xuân La,Phường Xuân La,Quận Tây Hồ
,10.0,,45.0,222.22,6.0,9.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất cao cấp,NhaDat,Đường Nguyễn Khánh Toàn,Phường Quan Hoa,Quận Cầu Giấy
,6.35,,51.1,124.27,0,2.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Tây Mỗ,Quận Nam Từ Liêm
,8.0,,32.0,250.0,0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản,NhaDat,,Phường Tân Mai,Quận Hoàng Mai
,8.0,,53.5,149.53,4.0,6.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,,Phường Tân Mai,Quận Hoàng Mai
,6.7,,38.0,176.32,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,Đường Trương Định,Phường Hoàng Liệt,Quận Hoàng Mai
,9.8,,62.0,158.06,5.0,5.0,Đã có sổ,"nhà mặt phố, mặt tiền",4.0,Nội thất cao cấp,NhaDat,,Phường Cầu Diễn,Quận Nam Từ Liêm
,7.5,,58.0,129.31,6.0,7.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất đầy đủ,NhaDat,,Phường Tân Mai,Quận Hoàng Mai
,13.8,,64.0,215.62,5.0,5.0,Đã có sổ,nhà phố liền kề,0,Không rõ,NhaDat,,Phường Tân Mai,Quận Hoàng Mai
,8.8,,55.0,160.0,5.0,10.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Giáp Bát,Quận Hoàng Mai
,6.8,,50.0,136.0,3.0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,NhaDat,,Phường Nguyễn Trãi,Quận Hà Đông
,12.8,,34.0,376.47,4.0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",6.0,Không rõ,NhaDat,,Phường Thanh Nhàn,Quận Hai Bà Trưng
,5.0,,33.0,151.52,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,Đường Tây Mỗ,Phường Tây Mỗ,Quận Nam Từ Liêm
,10.2,,70.0,145.71,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất đầy đủ,NhaDat,,Phường Dịch Vọng,Quận Cầu Giấy
,3.2,,24.0,133.33,3.0,3.0,Sổ chung / công chứng vi bằng,"nhà ngõ, hẻm",4.0,Không rõ,NhaDat,,Phường Tân Mai,Quận Hoàng Mai
,7.1,,42.0,169.05,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Hoàng Tăng Bí,Phường Thụy Phương,Quận Bắc Từ Liêm
,7.5,,40.0,187.5,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Xuân Đỉnh,Phường Xuân Đỉnh,Quận Bắc Từ Liêm
,8.5,,52.0,163.46,0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Thái Hà,Phường Trung Liệt,Quận Đống Đa
,5.83,,35.0,166.57,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất đầy đủ,NhaDat,,Phường Bạch Mai,Quận Hai Bà Trưng
,1.55,,20.0,77.5,2.0,2.0,Đang chờ sổ,"nhà ngõ, hẻm",2.0,Nội thất đầy đủ,NhaDat,,Phường Tân Mai,Quận Hoàng Mai
,1.75,,30.0,58.33,0,3.0,Sổ chung / công chứng vi bằng,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Lĩnh Nam,Phường Vĩnh Hưng,Quận Hoàng Mai
,2.0,,50.0,40.0,0,2.0,Đã có sổ,"nhà ngõ, hẻm",2.0,Hoàn thiện cơ bản,NhaDat,,Phường Định Công,Quận Hoàng Mai
,4.5,,38.0,118.42,3.0,3.0,Đang chờ sổ,"nhà ngõ, hẻm",3.0,Không rõ,NhaDat,Đường Trường Chinh,Phường Khương Mai,Quận Thanh Xuân
